0, 1
1, 0
2, 0
3, 0
4, 0
5, 0
6, 0
7, 0
8, 0
9, 0
10, 0
11, 0
12, 0
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
31, 0
32, 0
33, 0
34, 0
35, 0
36, 0
37, 0
38, 0
39, 0
40, 0
41, 0
42, 0
43, 0
44, 0
45, 0
46, 0
47, 0
48, 0
49, 0
50, 0
51, 0
52, 0
53, 0
54, 0
55, 0
56, 0
57, 1
58, 0
59, 0
60, 0
61, 0
62, 0
63, 0
64, 0
65, 0
66, 0
67, 0
68, 0
69, 0
70, 0
71, 1
72, 0
73, 0
74, 0
75, 0
76, 0
77, 0
78, 0
79, 0
80, 0
81, 0
82, 0
83, 0
84, 0
85, 0
86, 0
87, 1
88, 0
89, 0
90, 0
91, 0
92, 0
93, 0
94, 0
95, 0
96, 0
97, 1
98, 0
99, 1
100, 0
101, 1
102, 0
103, 1
104, 0
105, 0
106, 0
107, 0
108, 0
109, 0
110, 0
111, 0
112, 0
113, 1
114, 2
115, 1
116, 0
117, 0
118, 0
119, 0
120, 0
121, 0
122, 0
123, 0
124, 0
125, 0
126, 0
127, 0
128, 3
129, 1
130, 0
131, 1
132, 0
133, 0
134, 0
135, 0
136, 0
137, 1
138, 0
139, 0
140, 0
141, 0
142, 1
143, 0
144, 2
145, 0
146, 0
147, 1
148, 0
149, 0
150, 0
151, 0
152, 0
153, 0
154, 2
155, 0
156, 3
157, 0
158, 4
159, 0
160, 2
161, 0
162, 0
163, 1
164, 0
165, 0
166, 0
167, 0
168, 2
169, 0
170, 4
171, 3
172, 4
173, 0
174, 3
175, 0
176, 0
177, 0
178, 0
179, 0
180, 0
181, 0
182, 0
183, 0
184, 4
185, 7
186, 7
187, 0
188, 4
189, 0
190, 2
191, 0
192, 0
193, 0
194, 3
195, 0
196, 2
197, 0
198, 3
199, 5
200, 8
201, 5
202, 7
203, 0
204, 4
205, 0
206, 1
207, 0
208, 2
209, 0
210, 2
211, 5
212, 4
213, 8
214, 4
215, 13
216, 6
217, 5
218, 6
219, 0
220, 2
221, 0
222, 0
223, 0
224, 2
225, 8
226, 3
227, 15
228, 11
229, 16
230, 5
231, 11
232, 4
233, 0
234, 8
235, 0
236, 2
237, 0
238, 2
239, 3
240, 2
241, 17
242, 17
243, 26
244, 6
245, 17
246, 4
247, 6
248, 2
249, 0
250, 6
251, 8
252, 2
253, 8
254, 0
255, 20
256, 16
257, 39
258, 11
259, 31
260, 6
261, 18
262, 5
263, 3
264, 2
265, 11
266, 4
267, 12
268, 12
269, 23
270, 22
271, 38
272, 34
273, 41
274, 11
275, 29
276, 4
277, 11
278, 4
279, 3
280, 0
281, 15
282, 24
283, 29
284, 45
285, 51
286, 52
287, 52
288, 33
289, 41
290, 0
291, 33
292, 2
293, 14
294, 3
295, 18
296, 18
297, 31
298, 63
299, 80
300, 87
301, 59
302, 61
303, 51
304, 18
305, 42
306, 0
307, 30
308, 19
309, 22
310, 30
311, 24
312, 86
313, 79
314, 150
315, 82
316, 115
317, 62
318, 62
319, 44
320, 9
321, 42
322, 39
323, 32
324, 54
325, 50
326, 110
327, 92
328, 187
329, 124
330, 186
331, 92
332, 118
333, 65
334, 37
335, 42
336, 24
337, 42
338, 72
339, 90
340, 147
341, 151
342, 241
343, 187
344, 265
345, 124
346, 198
347, 66
348, 125
349, 62
350, 55
351, 33
352, 102
353, 96
354, 190
355, 218
356, 358
357, 288
358, 358
359, 226
360, 297
361, 83
362, 221
363, 60
364, 142
365, 99
366, 130
367, 121
368, 202
369, 315
370, 422
371, 504
372, 474
373, 399
374, 416
375, 228
376, 293
377, 55
378, 232
379, 152
380, 199
381, 232
382, 275
383, 437
384, 496
385, 728
386, 658
387, 688
388, 591
389, 429
390, 459
391, 152
392, 329
393, 136
394, 296
395, 308
396, 443
397, 637
398, 684
399, 1006
400, 882
401, 1098
402, 790
403, 778
404, 599
405, 423
406, 474
407, 227
408, 359
409, 457
410, 534
411, 884
412, 948
413, 1508
414, 1225
415, 1644
416, 1093
417, 1324
418, 757
419, 892
420, 634
421, 541
422, 580
423, 636
424, 696
425, 1114
426, 1293
427, 1997
428, 1920
429, 2327
430, 1716
431, 2050
432, 1154
433, 1422
434, 737
435, 1021
436, 924
437, 951
438, 1076
439, 1454
440, 1823
441, 2513
442, 2789
443, 3265
444, 2701
445, 3095
446, 1940
447, 2346
448, 975
449, 1694
450, 1025
451, 1557
452, 1567
453, 2163
454, 2610
455, 3371
456, 3974
457, 4418
458, 4262
459, 4376
460, 3156
461, 3588
462, 1934
463, 2678
464, 1298
465, 2210
466, 2148
467, 2898
468, 3861
469, 4536
470, 5958
471, 5939
472, 6672
473, 5935
474, 5344
475, 4922
476, 3559
477, 4073
478, 2437
479, 3371
480, 3023
481, 3866
482, 5150
483, 6115
484, 8540
485, 8525
486, 9957
487, 8533
488, 8736
489, 6982
490, 6033
491, 5529
492, 4224
493, 5364
494, 4456
495, 5695
496, 7008
497, 8374
498, 11447
499, 12079
500, 14599
501, 12439
502, 13841
503, 10292
504, 10325
505, 7302
506, 7416
507, 7046
508, 7038
509, 8269
510, 10145
511, 11821
512, 15840
513, 16785
514, 20603
515, 18404
516, 20885
517, 15352
518, 17054
519, 11057
520, 12524
521, 9122
522, 10934
523, 11536
524, 14162
525, 17227
526, 21614
527, 24649
528, 28458
529, 27752
530, 29702
531, 23698
532, 25715
533, 17703
534, 20469
535, 13619
536, 16977
537, 15980
538, 19779
539, 24015
540, 29345
541, 35770
542, 39922
543, 41728
544, 42488
545, 37282
546, 37687
547, 27591
548, 31172
549, 21308
550, 27494
551, 22577
552, 28979
553, 33009
554, 40318
555, 50138
556, 55855
557, 61877
558, 60762
559, 59145
560, 54977
561, 45161
562, 44360
563, 33891
564, 40510
565, 34009
566, 42722
567, 47300
568, 56253
569, 70596
570, 76812
571, 90272
572, 86578
573, 91358
574, 79646
575, 75057
576, 64640
577, 56312
578, 56296
579, 51386
580, 61671
581, 67192
582, 80989
583, 99167
584, 109230
585, 128426
586, 125369
587, 135707
588, 116337
589, 118240
590, 96673
591, 93279
592, 81249
593, 80129
594, 87069
595, 94799
596, 114972
597, 137279
598, 157302
599, 183093
600, 183329
601, 198519
602, 173033
603, 180772
604, 142246
605, 149575
606, 119278
607, 129243
608, 122868
609, 139961
610, 160210
611, 190670
612, 222928
613, 258351
614, 269040
615, 288567
616, 263085
617, 270794
618, 216116
619, 227881
620, 176971
621, 201645
622, 177744
623, 208260
624, 228256
625, 268259
626, 316687
627, 358516
628, 393155
629, 411850
630, 401455
631, 398352
632, 341046
633, 340995
634, 272765
635, 300205
636, 260042
637, 309211
638, 324445
639, 384153
640, 450564
641, 504499
642, 567998
643, 588401
644, 600823
645, 578962
646, 533929
647, 510415
648, 433177
649, 444682
650, 388944
651, 452512
652, 459470
653, 552397
654, 634089
655, 719092
656, 819285
657, 844887
658, 891571
659, 841226
660, 822533
661, 747180
662, 690743
663, 655730
664, 607638
665, 653547
666, 668154
667, 784465
668, 891235
669, 1021754
670, 1173142
671, 1218975
672, 1314522
673, 1236360
674, 1254492
675, 1096239
676, 1076375
677, 958404
678, 951947
679, 947363
680, 992703
681, 1122411
682, 1260532
683, 1455153
684, 1653918
685, 1764850
686, 1907195
687, 1835960
688, 1880507
689, 1648576
690, 1651858
691, 1415971
692, 1460993
693, 1371529
694, 1483054
695, 1606478
696, 1810229
697, 2079621
698, 2336025
699, 2547908
700, 2741184
701, 2715682
702, 2776134
703, 2499342
704, 2512733
705, 2140584
706, 2226128
707, 1997304
708, 2216811
709, 2282112
710, 2616972
711, 2958028
712, 3330505
713, 3682984
714, 3933498
715, 4010330
716, 4050095
717, 3786786
718, 3745724
719, 3291286
720, 3354232
721, 2995140
722, 3287185
723, 3281746
724, 3776706
725, 4190343
726, 4742887
727, 5313126
728, 5645977
729, 5924322
730, 5901521
731, 5738289
732, 5506259
733, 5063233
734, 4980160
735, 4571098
736, 4851347
737, 4803401
738, 5468468
739, 5952334
740, 6779350
741, 7579001
742, 8117498
743, 8674816
744, 8631957
745, 8644813
746, 8138242
747, 7760736
748, 7340961
749, 6982297
750, 7113765
751, 7112179
752, 7921165
753, 8537739
754, 9727420
755, 10786035
756, 11681054
757, 12580954
758, 12609734
759, 12889745
760, 12073637
761, 11871815
762, 10874700
763, 10682039
764, 10362532
765, 10626177
766, 11392073
767, 12353203
768, 13941796
769, 15421675
770, 16844281
771, 18165579
772, 18432476
773, 18998508
774, 17935147
775, 17928572
776, 16263017
777, 16289617
778, 15244199
779, 15911036
780, 16397063
781, 17933259
782, 19919785
783, 22063488
784, 24330478
785, 26152861
786, 27034385
787, 27808369
788, 26741200
789, 26682982
790, 24450389
791, 24557116
792, 22706862
793, 23807858
794, 23796925
795, 26178097
796, 28435345
797, 31639858
798, 34943949
799, 37623874
800, 39575132
801, 40614439
802, 39925624
803, 39516181
804, 36872190
805, 36640111
806, 34036402
807, 35433904
808, 34830610
809, 38333907
810, 40783731
811, 45598183
812, 50014309
813, 54113802
814, 57619103
815, 59133291
816, 59448243
817, 58366902
818, 55835702
819, 54378001
820, 51388886
821, 52298660
822, 51465261
823, 55891794
824, 58877270
825, 65797952
826, 71738597
827, 77988598
828, 83561588
829, 85957606
830, 87955436
831, 85977331
832, 84297081
833, 80695324
834, 77934805
835, 77049747
836, 76642837
837, 81275371
838, 85397552
839, 94822208
840, 102966737
841, 112663579
842, 120834279
843, 125271022
844, 129326152
845, 126734357
846, 126174146
847, 119823950
848, 117855664
849, 113878688
850, 114702319
851, 118292973
852, 124711451
853, 136437160
854, 148026438
855, 162457354
856, 174372897
857, 182672015
858, 189457793
859, 187202845
860, 187746461
861, 178172333
862, 177112335
863, 168693637
864, 171742884
865, 172622162
866, 183244809
867, 196464219
868, 213789263
869, 233667706
870, 251366704
871, 265870676
872, 276381975
873, 276684509
874, 278067582
875, 266059830
876, 264569621
877, 251121354
878, 255955508
879, 253101611
880, 269402648
881, 283763854
882, 309789201
883, 336248902
884, 362677877
885, 386151096
886, 401854839
887, 408205719
888, 409730479
889, 398017290
890, 393581871
891, 376035502
892, 380008454
